CPM_ID	CHP_ID	Dosage_ratio
CPM08368	CHP04093	0.0588
CPM08368	CHP00162	0.0588
CPM08369	CHP04095	0.0588
CPM08369	CHP00076	0.7059
CPM08369	CHP03202	0.0588
CPM08369	CHP01007	0.0588
CPM08369	CHP04093	0.0588
CPM08369	CHP00162	0.0588
CPM08370	CHP01357	
CPM08370	CHP01118	
CPM08370	CHP02019	
CPM08370	CHP06090	
CPM08370	CHP00638	
CPM08370	CHP00641	
CPM08370	CHP03429	
CPM08370	CHP03635	
CPM08370	CHP05294	
CPM08370	CHP00361	
CPM08371	CHP05294	1
CPM08372	CHP05294	
CPM08373	CHP02586	0.0649
CPM08373	CHP05373	0.0649
CPM08373	CHP06029	0.0779
CPM08373	CHP06198	0.039
CPM08373	CHP02855	0.0519
CPM08373	CHP01260	0.0649
CPM08373	CHP00948	0.0649
CPM08373	CHP01425	0.0649
CPM08373	CHP06197	0.0649
CPM08373	CHP06176	0.026
CPM08373	CHP00638	0.0649
CPM08373	CHP03218	0.0649
CPM08373	CHP03223	0.0519
CPM08373	CHP04556	0.0649
CPM08373	CHP00513	0.039
CPM08373	CHP04065	0.0649
CPM08373	CHP03352	0.0649
CPM08374	CHP00315	0.0457
CPM08374	CHP01414	0.0457
CPM08374	CHP03342	0.0457
CPM08374	CHP00844	0.0457
CPM08374	CHP01508	0.0914
CPM08374	CHP05501	0.0591
CPM08374	CHP01118	0.0914
CPM08374	CHP02904	0.0457
CPM08374	CHP00779	0.0457
CPM08374	CHP03601	0.0914
CPM08374	CHP04047	0.0591
CPM08374	CHP02612	0.0914
CPM08374	CHP00360	0.0591
CPM08374	CHP00361	0.0914
CPM08374	CHP00303	0.0914
CPM08375	CHP03791	0.0577
CPM08375	CHP03636	0.0577
CPM08375	CHP06141	0.0577
CPM08375	CHP05718	0.0577
CPM08375	CHP01786	0.0769
CPM08375	CHP05477	0.0385
CPM08375	CHP00014	0.0577
CPM08375	CHP01630	0.0385
CPM08375	CHP00638	0.0577
CPM08375	CHP03135	0.0769
CPM08375	CHP01118	0.0577
CPM08375	CHP04556	0.0577
CPM08375	CHP03024	0.0577
CPM08375	CHP02904	0.0577
CPM08375	CHP03635	0.0769
CPM08375	CHP03344	0.0577
CPM08375	CHP01146	0.0577
CPM08376	CHP01357	0.0377
CPM08376	CHP05502	0.1509
CPM08376	CHP00322	0.1509
CPM08376	CHP01985	0.0377
CPM08376	CHP00638	0.0377
CPM08376	CHP03202	0.0377
CPM08376	CHP01007	0.0377
CPM08376	CHP01118	0.0377
CPM08376	CHP04093	0.0377
CPM08376	CHP00857	0.0377
CPM08376	CHP03716	0.0377
CPM08376	CHP00162	0.1509
CPM08376	CHP00419	0.0189
CPM08376	CHP00303	0.1509
CPM08376	CHP02546	0.0377
CPM08377	CHP01185	
CPM08378	CHP01185	1
CPM08379	CHP01185	
CPM08380	CHP01185	
CPM08381	CHP01185	1
CPM08382	CHP01185	
CPM08383	CHP01185	
CPM08384	CHP01789	
CPM08384	CHP03134	
CPM08384	CHP01723	
CPM08384	CHP05623	
CPM08384	CHP05169	
CPM08384	CHP00341	
CPM08385	CHP01789	
CPM08385	CHP03134	
CPM08385	CHP01723	
CPM08385	CHP05623	
CPM08385	CHP05169	
CPM08385	CHP00341	
CPM08386	CHP03134	0.2028
CPM08386	CHP01723	0.1217
CPM08386	CHP05623	0.0268
CPM08386	CHP05169	0.4055
CPM08386	CHP00341	0.2433
CPM08387	CHP00640	0.5556
CPM08387	CHP05169	0.4444
CPM08388	CHP00099	1
CPM08389	CHP03969	1
CPM08390	CHP06029	0.0996
CPM08390	CHP06207	0.0498
CPM08390	CHP02523	0.0837
CPM08390	CHP01425	0.1992
CPM08390	CHP00638	0.1494
CPM08390	CHP03397	0.2988
CPM08390	CHP02410	0.0199
CPM08390	CHP04818	0.0996
CPM08391	CHP04897	
CPM08391	CHP01408	
CPM08391	CHP03397	
CPM08392	CHP00678	0.0577
CPM08392	CHP00300	0.0962
CPM08392	CHP01983	0.0577
CPM08392	CHP02017	0.0577
CPM08392	CHP01723	0.0962
CPM08392	CHP05478	0.0962
CPM08392	CHP01118	0.0577
CPM08392	CHP03635	0.0577
CPM08392	CHP02298	0.0577
CPM08392	CHP00216	0.0577
CPM08392	CHP00162	0.0577
CPM08392	CHP05283	0.0962
CPM08392	CHP02606	0.0577
CPM08392	CHP04824	0.0962
CPM08393	CHP00543	
CPM08393	CHP00216	
CPM08393	CHP03328	
CPM08393	CHP02985	
CPM08393	CHP02017	
CPM08393	CHP03193	
CPM08393	CHP01118	
CPM08393	CHP01185	
CPM08394	CHP00417	0.1276
CPM08394	CHP04306	0.0456
CPM08394	CHP04565	0.0911
CPM08394	CHP00322	0.1276
CPM08394	CHP02222	0.1276
CPM08394	CHP03185	0.0342
CPM08394	CHP01425	0.0228
CPM08394	CHP00638	0.1276
CPM08394	CHP03198	0.0911
CPM08394	CHP02863	0.0456
CPM08394	CHP03024	0.0456
CPM08394	CHP00884	0.0273
CPM08394	CHP01326	0.0228
CPM08394	CHP00419	0.0638
CPM08395	CHP00417	0.1233
CPM08395	CHP04306	0.0441
CPM08395	CHP04565	0.0881
CPM08395	CHP00673	0.033
CPM08395	CHP00322	0.1233
CPM08395	CHP02222	0.1233
CPM08395	CHP03185	0.033
CPM08395	CHP01425	0.022
CPM08395	CHP00638	0.1233
CPM08395	CHP03198	0.0881
CPM08395	CHP02863	0.0441
CPM08395	CHP03024	0.0441
CPM08395	CHP00884	0.0264
CPM08395	CHP01326	0.022
CPM08395	CHP00419	0.0617
CPM08396	CHP04897	
CPM08396	CHP01118	
CPM08396	CHP00513	
CPM08396	CHP02904	
CPM08396	CHP00779	
CPM08396	CHP00216	
CPM08396	CHP02400	
CPM08397	CHP05841	
CPM08397	CHP05881	
CPM08397	CHP04897	
CPM08397	CHP02056	
CPM08397	CHP00003	
CPM08397	CHP04556	
CPM08397	CHP00779	
CPM08398	CHP05841	
CPM08398	CHP05881	
CPM08398	CHP04897	
CPM08398	CHP02056	
CPM08398	CHP00003	
CPM08398	CHP04556	
CPM08398	CHP02904	
CPM08399	CHP04897	0.6662
CPM08399	CHP00162	0.3338
CPM08400	CHP04897	
CPM08400	CHP00162	
CPM08401	CHP04897	0.6665
CPM08401	CHP00162	0.3335
CPM08402	CHP04897	0.6662
CPM08402	CHP00162	0.3338
CPM08403	CHP04897	0.6658
CPM08403	CHP00162	0.3342
CPM08404	CHP04897	0.6662
CPM08404	CHP00162	0.3338
CPM08405	CHP04897	0.6665
CPM08405	CHP00162	0.3335
CPM08406	CHP00787	
CPM08406	CHP06033	
CPM08406	CHP06029	
CPM08406	CHP04897	
CPM08406	CHP01245	
CPM08406	CHP02222	
CPM08406	CHP01073	
CPM08406	CHP01561	
CPM08406	CHP05515	
CPM08406	CHP00638	
CPM08406	CHP04482	
CPM08406	CHP03397	
CPM08406	CHP03352	
CPM08406	CHP00948	
CPM08406	CHP02748	
CPM08406	CHP04851	
CPM08407	CHP04897	
CPM08407	CHP04093	
CPM08407	CHP03635	
CPM08407	CHP01206	
CPM08407	CHP00419	
CPM08408	CHP05289	
CPM08408	CHP00635	
CPM08408	CHP00415	
CPM08408	CHP04306	
CPM08408	CHP05678	
CPM08408	CHP05679	
CPM08408	CHP00292	
CPM08408	CHP04828	
CPM08408	CHP00241	
CPM08408	CHP01771	
CPM08408	CHP02098	
CPM08408	CHP01679	
CPM08408	CHP03182	
CPM08408	CHP01508	
CPM08408	CHP01723	
CPM08408	CHP05478	
CPM08408	CHP01623	
CPM08408	CHP03229	
CPM08408	CHP03193	
CPM08408	CHP01007	
CPM08408	CHP01118	
CPM08408	CHP04578	
CPM08408	CHP04359	
CPM08408	CHP03431	
CPM08408	CHP03601	
CPM08408	CHP02298	
CPM08408	CHP00216	
CPM08408	CHP05169	
CPM08408	CHP00274	
CPM08408	CHP02400	
CPM08408	CHP01364	
CPM08408	CHP01185	
CPM08408	CHP00361	
CPM08408	CHP00303	
CPM08409	CHP05319	
CPM08410	CHP05319	1
CPM08411	CHP05319	
CPM08412	CHP05319	1
CPM08413	CHP00216	
CPM08413	CHP03102	
CPM08413	CHP02017	
CPM08413	CHP05687	
CPM08414	CHP06170	
CPM08414	CHP06202	
CPM08414	CHP06185	
CPM08414	CHP03223	
CPM08414	CHP02410	
CPM08415	CHP04131	0.026
CPM08415	CHP04106	0.1039
CPM08415	CHP00059	0.026
CPM08415	CHP00019	0.1039
CPM08415	CHP02056	0.0779
CPM08415	CHP01929	0.0519
CPM08415	CHP03342	0.0519
CPM08415	CHP06167	0.0779
CPM08415	CHP01425	0.1039
CPM08415	CHP06176	0.039
CPM08415	CHP06001	0.026
CPM08415	CHP05962	0.026
CPM08415	CHP02904	0.026
CPM08415	CHP00779	0.0519
CPM08415	CHP00844	0.0519
CPM08415	CHP03352	0.0779
CPM08415	CHP01351	0.026
CPM08415	CHP00316	0.0519
CPM08416	CHP05326	
CPM08417	CHP04897	
CPM08417	CHP01757	
CPM08417	CHP00638	
CPM08417	CHP04482	
CPM08417	CHP03344	
CPM08418	CHP05326	
CPM08418	CHP06111	
CPM08419	CHP04556	0.1667
CPM08419	CHP06124	0.1667
CPM08419	CHP05478	0.1667
CPM08419	CHP02904	0.0833
CPM08419	CHP00274	0.0833
CPM08419	CHP00419	0.1667
CPM08419	CHP00303	0.1667
CPM08420	CHP04556	0.1333
CPM08420	CHP06124	0.1333
CPM08420	CHP00209	0.1333
CPM08420	CHP06090	0.1333
CPM08420	CHP01118	0.0667
CPM08420	CHP00361	0.1333
CPM08420	CHP00419	0.1333
CPM08420	CHP00303	0.1333
CPM08421	CHP06124	
CPM08421	CHP05478	
CPM08421	CHP04556	
CPM08421	CHP00419	
CPM08421	CHP00303	
CPM08422	CHP06124	0.2
CPM08422	CHP05478	0.2
CPM08422	CHP04556	0.2
CPM08422	CHP00419	0.2
CPM08422	CHP00303	0.2
CPM08423	CHP06124	0.2
CPM08423	CHP05478	0.2
CPM08423	CHP04556	0.2
CPM08423	CHP00419	0.2
CPM08423	CHP00303	0.2
CPM08424	CHP02585	
CPM08424	CHP01999	
CPM08424	CHP05896	
CPM08424	CHP06202	
CPM08425	CHP04519	0.1818
CPM08425	CHP00355	0.1818
CPM08425	CHP00209	0.1818
CPM08425	CHP06201	0.4545
CPM08426	CHP04093	
CPM08426	CHP00419	
CPM08427	CHP06116	
CPM08427	CHP00419	
CPM08428	CHP04419	
CPM08432	CHP00322	
CPM08434	CHP05515	
CPM08434	CHP03397	
CPM08435	CHP04933	
CPM08436	CHP01723	0.1471
CPM08436	CHP00322	0.2206
CPM08436	CHP03704	0.0441
CPM08436	CHP01945	0.0735
CPM08436	CHP05515	0.3676
CPM08436	CHP03397	0.1471
CPM08437	CHP00322	0.2586
CPM08437	CHP03704	0.0517
CPM08437	CHP01945	0.0862
CPM08437	CHP05515	0.431
CPM08437	CHP03397	0.1724
CPM08439	CHP00093	0.0781
CPM08439	CHP04519	0.0781
CPM08439	CHP00124	0.1562
CPM08439	CHP00394	0.1094
CPM08439	CHP00201	0.0938
CPM08439	CHP05267	0.0938
CPM08439	CHP01158	0.0938
CPM08439	CHP01560	0.0781
CPM08439	CHP03198	0.125
CPM08439	CHP02400	0.0938
CPM08440	CHP04409	
CPM08440	CHP02562	
CPM08440	CHP03683	
CPM08440	CHP05353	
CPM08441	CHP02623	
CPM08441	CHP04903	
CPM08442	CHP04418	
CPM08442	CHP05531	
CPM08442	CHP00130	
CPM08442	CHP04816	
CPM08442	CHP00216	
CPM08442	CHP00240	
CPM08442	CHP02604	
CPM08442	CHP02073	
CPM08442	CHP03500	
CPM08442	CHP03178	
CPM08442	CHP01560	
CPM08442	CHP04482	
CPM08442	CHP02904	
CPM08442	CHP00948	
CPM08442	CHP01326	
CPM08442	CHP05370	
CPM08442	CHP00162	
CPM08442	CHP05408	
CPM08442	CHP04595	
CPM08443	CHP06001	0.0038
CPM08443	CHP04325	0.0766
CPM08443	CHP03704	0.0766
CPM08443	CHP00100	0.0766
CPM08443	CHP06037	0.0766
CPM08443	CHP00322	0.0766
CPM08443	CHP02056	0.0766
CPM08443	CHP02122	0.0766
CPM08443	CHP03270	0.0766
CPM08443	CHP05478	0.0766
CPM08443	CHP02904	0.0766
CPM08443	CHP03302	0.0766
CPM08443	CHP01351	0.0766
CPM08443	CHP00360	0.0766
CPM08444	CHP06134	
CPM08445	CHP06134	1
CPM08446	CHP06134	
CPM08449	CHP01958	
CPM08449	CHP01723	
CPM08449	CHP05478	
CPM08449	CHP01690	
CPM08449	CHP01630	
CPM08449	CHP00638	
CPM08449	CHP00689	
CPM08449	CHP03635	
CPM08449	CHP00419	
CPM08450	CHP01958	0.1176
CPM08450	CHP01723	0.1176
CPM08450	CHP05478	0.1176
CPM08450	CHP01690	0.0588
CPM08450	CHP01630	0.1176
CPM08450	CHP00638	0.1176
CPM08450	CHP00689	0.1176
CPM08450	CHP03635	0.1176
CPM08450	CHP00419	0.1176
CPM08451	CHP01958	0.1176
CPM08451	CHP01723	0.1176
CPM08451	CHP05478	0.1176
CPM08451	CHP01690	0.0588
CPM08451	CHP01630	0.1176
CPM08451	CHP00638	0.1176
CPM08451	CHP00689	0.1176
CPM08451	CHP03635	0.1176
CPM08451	CHP00419	0.1176
CPM08452	CHP01723	0.1455
CPM08452	CHP05477	0.1091
CPM08452	CHP00142	0.1091
CPM08452	CHP01118	0.0545
CPM08452	CHP00689	0.1455
CPM08452	CHP03635	0.1091
CPM08452	CHP03716	0.1091
CPM08452	CHP00216	0.1091
CPM08452	CHP00341	0.1091
CPM08453	CHP04259	0.0453
CPM08453	CHP05592	0.0452
CPM08453	CHP00142	0.0452
CPM08453	CHP00288	0.0452
CPM08453	CHP01236	0.0604
CPM08453	CHP03609	0.0452
CPM08453	CHP03426	0.0302
CPM08453	CHP00884	0.0452
CPM08453	CHP01723	0.0302
CPM08453	CHP05746	0.0151
CPM08453	CHP00014	0.0048
CPM08453	CHP01717	0.0604
CPM08453	CHP06090	0.0604
CPM08453	CHP00638	0.0452
CPM08453	CHP00641	0.0452
CPM08453	CHP00689	0.0604
CPM08453	CHP03461	0.0302
CPM08453	CHP03591	0.0755
CPM08453	CHP03635	0.0452
CPM08453	CHP05159	0.0302
CPM08453	CHP02756	0.0302
CPM08453	CHP04818	0.0452
CPM08453	CHP01211	0.0604
CPM08454	CHP04259	
CPM08454	CHP05592	
CPM08454	CHP00288	
CPM08454	CHP01236	
CPM08454	CHP03609	
CPM08454	CHP03426	
CPM08454	CHP01723	
CPM08454	CHP05746	
CPM08454	CHP00014	
CPM08454	CHP01717	
CPM08454	CHP06090	
CPM08454	CHP00142	
CPM08454	CHP00638	
CPM08454	CHP00641	
CPM08454	CHP00689	
CPM08454	CHP03461	
CPM08454	CHP00884	
CPM08454	CHP03591	
CPM08454	CHP03635	
CPM08454	CHP05159	
CPM08454	CHP02756	
CPM08454	CHP04818	
CPM08454	CHP01211	
CPM08455	CHP04259	
CPM08455	CHP05592	
CPM08455	CHP00288	
CPM08455	CHP01236	
CPM08455	CHP03609	
CPM08455	CHP03426	
CPM08455	CHP01723	
CPM08455	CHP05746	
CPM08455	CHP00014	
CPM08455	CHP01717	
CPM08455	CHP06090	
CPM08455	CHP00142	
CPM08455	CHP00638	
CPM08455	CHP00641	
CPM08455	CHP00689	
CPM08455	CHP03461	
CPM08455	CHP00884	
CPM08455	CHP03591	
CPM08455	CHP03635	
CPM08455	CHP05159	
CPM08455	CHP02756	
CPM08455	CHP04818	
CPM08455	CHP01211	
CPM08456	CHP01224	
CPM08456	CHP01723	
CPM08456	CHP01007	
CPM08456	CHP01180	
CPM08456	CHP00341	
CPM08457	CHP01224	
CPM08457	CHP01007	
CPM08457	CHP01180	
CPM08457	CHP00341	
CPM08458	CHP01357	
CPM08458	CHP04524	
CPM08458	CHP04259	
CPM08458	CHP03791	
CPM08458	CHP00288	
CPM08458	CHP05190	
CPM08458	CHP05157	
CPM08458	CHP01801	
CPM08458	CHP01236	
CPM08458	CHP02837	
CPM08458	CHP03049	
CPM08458	CHP01408	
CPM08458	CHP05746	
CPM08458	CHP01682	
CPM08458	CHP01717	
CPM08458	CHP05922	
CPM08458	CHP00142	
CPM08458	CHP00638	
CPM08458	CHP00641	
CPM08458	CHP03635	
CPM08458	CHP02606	
CPM08459	CHP01357	
CPM08459	CHP04524	
CPM08459	CHP04259	
CPM08459	CHP03791	
CPM08459	CHP00288	
CPM08459	CHP05190	
CPM08459	CHP05157	
CPM08459	CHP01801	
CPM08459	CHP01236	
CPM08459	CHP02837	
CPM08459	CHP03049	
CPM08459	CHP01408	
CPM08459	CHP05746	
CPM08459	CHP01682	
CPM08459	CHP01717	
CPM08459	CHP05922	
CPM08459	CHP00142	
CPM08459	CHP00638	
CPM08459	CHP00641	
CPM08459	CHP03635	
CPM08459	CHP02606	
CPM08460	CHP05989	0.0031
CPM08460	CHP01357	0.0248
CPM08460	CHP04306	0.0186
CPM08460	CHP03791	0.0248
CPM08460	CHP00779	0.0124
CPM08460	CHP04106	0.0124
CPM08460	CHP03962	0.0124
CPM08460	CHP06013	0.0186
CPM08460	CHP05791	0.0124
CPM08460	CHP00315	0.0248
CPM08460	CHP00241	0.0248
CPM08460	CHP01245	0.0124
CPM08460	CHP01771	0.0248
CPM08460	CHP02327	0.0248
CPM08460	CHP00948	0.0031
CPM08460	CHP03426	0.0248
CPM08460	CHP01608	0.0495
CPM08460	CHP05896	0.0124
CPM08460	CHP06204	0.0124
CPM08460	CHP05831	0.0124
CPM08460	CHP05795	0.0062
CPM08460	CHP06001	0.0062
CPM08460	CHP01690	0.0248
CPM08460	CHP05983	0.0186
CPM08460	CHP01717	0.0248
CPM08460	CHP06124	0.0495
CPM08460	CHP05758	0.0124
CPM08460	CHP06090	0.0124
CPM08460	CHP06099	0.0062
CPM08460	CHP00142	0.0223
CPM08460	CHP00638	0.0124
CPM08460	CHP03202	0.0248
CPM08460	CHP01007	0.0248
CPM08460	CHP01118	0.0248
CPM08460	CHP04482	0.0124
CPM08460	CHP04556	0.0124
CPM08460	CHP04359	0.0124
CPM08460	CHP00513	0.0248
CPM08460	CHP01110	0.0124
CPM08460	CHP04093	0.0248
CPM08460	CHP03635	0.0124
CPM08460	CHP00844	0.0124
CPM08460	CHP04047	0.0062
CPM08460	CHP03243	0.0124
CPM08460	CHP03397	0.0062
CPM08460	CHP03352	0.0124
CPM08460	CHP03319	0.0248
CPM08460	CHP03344	0.0248
CPM08460	CHP02410	0.0031
CPM08460	CHP00162	0.0248
CPM08460	CHP01185	0.0186
CPM08460	CHP00360	0.0124
CPM08460	CHP02748	0.0124
CPM08460	CHP00419	0.0248
CPM08460	CHP02546	0.0248
CPM08460	CHP04824	0.0248
CPM08460	CHP04851	0.0093
CPM08461	CHP03791	0.1248
CPM08461	CHP04006	0.1248
CPM08461	CHP05919	0.1248
CPM08461	CHP00186	0.1248
CPM08461	CHP03341	0.1248
CPM08461	CHP01717	0.1248
CPM08461	CHP05922	0.1248
CPM08461	CHP00638	0.1006
CPM08461	CHP01110	0.0261
CPM08462	CHP01985	0.08
CPM08462	CHP01723	0.24
CPM08462	CHP05746	0.08
CPM08462	CHP01690	0.04
CPM08462	CHP01625	0.16
CPM08462	CHP01623	0.12
CPM08462	CHP00638	0.08
CPM08462	CHP00689	0.12
CPM08462	CHP03635	0.08
CPM08463	CHP01357	
CPM08463	CHP04006	
CPM08463	CHP05190	
CPM08463	CHP05922	
CPM08463	CHP00608	
CPM08463	CHP01118	
CPM08463	CHP03319	
CPM08463	CHP01146	
CPM08464	CHP04042	
CPM08464	CHP00638	
CPM08464	CHP00608	
CPM08465	CHP04419	0.1429
CPM08465	CHP04006	0.7143
CPM08465	CHP00617	0.1429
CPM08466	CHP04419	0.1429
CPM08466	CHP04006	0.7143
CPM08466	CHP00617	0.1429
CPM08467	CHP04419	
CPM08467	CHP04006	
CPM08467	CHP00617	
CPM08468	CHP04006	
CPM08468	CHP02019	
CPM08468	CHP06111	
CPM08468	CHP06090	
CPM08468	CHP03429	
CPM08468	CHP03601	
CPM08468	CHP00170	
CPM08468	CHP01364	
CPM08468	CHP00361	
CPM08469	CHP00678	
CPM08469	CHP05370	
CPM08469	CHP06200	
CPM08469	CHP06175	
CPM08469	CHP01682	
CPM08470	CHP05373	
CPM08470	CHP03344	
CPM08470	CHP05376	
CPM08471	CHP05373	
CPM08471	CHP03344	
CPM08471	CHP05376	
CPM08472	CHP04419	
CPM08472	CHP03704	
CPM08472	CHP01236	
CPM08472	CHP02842	
CPM08472	CHP06090	
CPM08472	CHP00638	
CPM08472	CHP00641	
CPM08472	CHP05380	
CPM08472	CHP05319	
CPM08472	CHP02606	
CPM08473	CHP04419	
CPM08473	CHP03704	
CPM08473	CHP01236	
CPM08473	CHP02842	
CPM08473	CHP06090	
CPM08473	CHP00638	
CPM08473	CHP00641	
CPM08473	CHP05380	
CPM08473	CHP05319	
CPM08473	CHP02606	
CPM08474	CHP04419	0.0317
CPM08474	CHP03704	0.0317
CPM08474	CHP01236	0.3521
CPM08474	CHP02842	0.0423
CPM08474	CHP06090	0.0528
CPM08474	CHP00638	0.1761
CPM08474	CHP00641	0.1761
CPM08474	CHP05380	0.0423
CPM08474	CHP05319	0.0317
CPM08474	CHP02606	0.0634
CPM08475	CHP04127	
CPM08475	CHP01717	
CPM08475	CHP00608	
CPM08475	CHP03635	
CPM08476	CHP04127	
CPM08476	CHP01717	
CPM08476	CHP00608	
CPM08476	CHP03635	
CPM08477	CHP04127	
CPM08477	CHP01717	
CPM08477	CHP00608	
CPM08477	CHP03635	
CPM08478	CHP04127	0.3243
CPM08478	CHP01717	0.2704
CPM08478	CHP00608	0.2432
CPM08478	CHP03635	0.1621
CPM08479	CHP03791	0.0603
CPM08479	CHP05162	0.0431
CPM08479	CHP05896	0.0431
CPM08479	CHP01717	0.0603
CPM08479	CHP06090	0.0603
CPM08479	CHP00142	0.0603
CPM08479	CHP00638	0.0603
CPM08479	CHP00608	0.0259
CPM08479	CHP03202	0.0431
CPM08479	CHP01007	0.0431
CPM08479	CHP01118	0.0259
CPM08479	CHP02863	0.0431
CPM08479	CHP04359	0.0431
CPM08479	CHP03024	0.0431
CPM08479	CHP01110	0.0259
CPM08479	CHP00884	0.0431
CPM08479	CHP03635	0.0603
CPM08479	CHP03319	0.0603
CPM08479	CHP03344	0.0259
CPM08479	CHP01206	0.0431
CPM08479	CHP00360	0.0259
CPM08479	CHP00419	0.0603
CPM08480	CHP04293	
CPM08480	CHP03791	
CPM08480	CHP04085	
CPM08480	CHP05157	
CPM08480	CHP00638	
CPM08480	CHP04174	
CPM08480	CHP03635	
CPM08480	CHP00419	
CPM08481	CHP04293	
CPM08481	CHP03791	
CPM08481	CHP02017	
CPM08481	CHP01717	
CPM08481	CHP00638	
CPM08481	CHP00641	
CPM08482	CHP04519	
CPM08482	CHP00151	
CPM08482	CHP01745	
CPM08482	CHP03500	
CPM08482	CHP03306	
CPM08483	CHP00689	0.3077
CPM08483	CHP02606	0.3077
CPM08483	CHP04824	0.3846
CPM08484	CHP02606	
CPM08484	CHP00689	
CPM08484	CHP04824	
CPM08485	CHP03704	0.1633
CPM08485	CHP06199	0.0612
CPM08485	CHP00322	0.2041
CPM08485	CHP03342	0.0612
CPM08485	CHP06145	0.0408
CPM08485	CHP06202	0.0612
CPM08485	CHP05996	0.0612
CPM08485	CHP06001	0.0204
CPM08485	CHP01118	0.0816
CPM08485	CHP02904	0.1224
CPM08485	CHP00779	0.0408
CPM08485	CHP00360	0.0816
CPM08486	CHP03601	
CPM08486	CHP06200	
CPM08486	CHP02612	
CPM08487	CHP02056	
CPM08487	CHP01118	
CPM08487	CHP03601	
CPM08487	CHP05380	
CPM08487	CHP01185	
CPM08488	CHP06124	0.1994
CPM08488	CHP05881	0.1336
CPM08488	CHP01508	0.1336
CPM08488	CHP01118	0.0668
CPM08488	CHP03601	0.1994
CPM08488	CHP00361	0.1336
CPM08488	CHP00303	0.1336
CPM08489	CHP03223	0.3333
CPM08489	CHP00972	0.3333
CPM08489	CHP02410	0.3333
CPM08490	CHP06157	0.0926
CPM08490	CHP06001	0.0556
CPM08490	CHP05962	0.0185
CPM08490	CHP00638	0.0926
CPM08490	CHP03397	0.0926
CPM08490	CHP03352	0.0926
CPM08490	CHP03319	0.0926
CPM08490	CHP02748	0.0926
CPM08490	CHP04851	0.3704
CPM08491	CHP02243	
CPM08491	CHP04306	
CPM08491	CHP04587	
CPM08491	CHP00805	
CPM08491	CHP00672	
CPM08491	CHP05531	
CPM08491	CHP00326	
CPM08491	CHP00201	
CPM08491	CHP00203	
CPM08491	CHP01784	
CPM08491	CHP02249	
CPM08491	CHP02400	
CPM08491	CHP02323	
CPM08491	CHP03606	
CPM08491	CHP03155	
CPM08491	CHP05515	
CPM08491	CHP04482	
CPM08491	CHP00216	
CPM08491	CHP05251	
CPM08492	CHP04085	
CPM08492	CHP00384	
CPM08492	CHP01161	
CPM08492	CHP01771	
CPM08492	CHP06136	
CPM08492	CHP01723	
CPM08492	CHP05500	
CPM08492	CHP05676	
CPM08492	CHP01630	
CPM08492	CHP00142	
CPM08492	CHP01007	
CPM08492	CHP04556	
CPM08492	CHP03682	
CPM08492	CHP00162	
CPM08492	CHP02612	
CPM08492	CHP01146	
CPM08492	CHP00303	
CPM08493	CHP03319	0.1408
CPM08493	CHP04419	0.1408
CPM08493	CHP03791	0.2817
CPM08493	CHP00313	0.0141
CPM08493	CHP05190	0.1408
CPM08493	CHP05956	0.2817
CPM08494	CHP05195	
CPM08494	CHP05267	
CPM08494	CHP02618	
CPM08494	CHP02155	
CPM08494	CHP01118	
CPM08494	CHP02298	
CPM08494	CHP04824	
CPM08495	CHP01357	0.0632
CPM08495	CHP04419	0.0211
CPM08495	CHP03791	0.0421
CPM08495	CHP00039	0.0421
CPM08495	CHP00288	0.0421
CPM08495	CHP05190	0.0211
CPM08495	CHP01236	0.0421
CPM08495	CHP02837	0.05
CPM08495	CHP03426	0.0421
CPM08495	CHP03049	0.05
CPM08495	CHP05477	0.0316
CPM08495	CHP01630	0.0316
CPM08495	CHP01717	0.0421
CPM08495	CHP06090	0.0421
CPM08495	CHP00638	0.0421
CPM08495	CHP00617	0.0421
CPM08495	CHP04525	0.0211
CPM08495	CHP03024	0.0421
CPM08495	CHP00689	0.0421
CPM08495	CHP00884	0.0289
CPM08495	CHP03591	0.0289
CPM08495	CHP04083	0.0421
CPM08495	CHP03319	0.0421
CPM08495	CHP05380	0.0632
CPM08495	CHP02606	0.0421
CPM08496	CHP01357	0.0647
CPM08496	CHP04419	0.0216
CPM08496	CHP03791	0.0432
CPM08496	CHP00039	0.0216
CPM08496	CHP00288	0.0432
CPM08496	CHP05190	0.0216
CPM08496	CHP01236	0.0432
CPM08496	CHP02837	0.0504
CPM08496	CHP03426	0.0432
CPM08496	CHP03049	0.0504
CPM08496	CHP05477	0.0324
CPM08496	CHP01630	0.0324
CPM08496	CHP01717	0.0432
CPM08496	CHP06090	0.0432
CPM08496	CHP00638	0.0432
CPM08496	CHP00617	0.0432
CPM08496	CHP04525	0.0216
CPM08496	CHP03024	0.0432
CPM08496	CHP00689	0.0432
CPM08496	CHP00884	0.0288
CPM08496	CHP03591	0.0288
CPM08496	CHP04083	0.0432
CPM08496	CHP03319	0.0432
CPM08496	CHP05380	0.0647
CPM08496	CHP02606	0.0432
CPM08497	CHP04524	
CPM08497	CHP05502	
CPM08497	CHP04897	
CPM08497	CHP01245	
CPM08497	CHP01425	
CPM08497	CHP06204	
CPM08497	CHP05478	
CPM08497	CHP00638	
CPM08497	CHP03397	
CPM08497	CHP03352	
CPM08497	CHP02748	
CPM08497	CHP00322	
CPM08498	CHP04524	0.0664
